artist,album_title,year,label,thumb,release_url,track_count,tracklist
Sokół I Marysia Starosta,Czarna Biała Magia,2012,"Dee Jay Mix Club, www.wydajplyte.pl, Muzik Sfera",https://i.discogs.com/hxmHFkdQr5TFPSyJNJXQtpdHYnSRrFplyFo2HOI4lyY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM4OTg4/OTgtMTM0ODUxODM0/Ni01ODI4LmpwZWc.jpeg,https://api.discogs.com/releases/3898898,20,1: Za daleko mieszkasz miły 2: Matahari 3: Chodzę i tańczę 4: Prawdziwe powietrze 5: Czyste oczy 6: Mamy wciąż 7: Nad przepaścią 8: Milion 9: Cały nasz 10: Krusząc lód 11: Nie będę twoja (baseattack remix) 12: Without you (pozdro z piekła) 13: Jeszcze się spotkamy (freaky boys remix) 14: Za każdym razem (melodiv remix - radio edit) 15: Letnia love 16: Kac (dance version) 17: Polski bad boy 18: Anioł z saint tropez 19: Bożenka 20: Ko-ko euro spoko
Słoń,Brain Dead Familia,2014,Dee Jay Mix Club,https://i.discogs.com/b1WGJJJo3U2boXeIB961PXZjZy693CsSV8qjBjG8AEw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTY2MDc2/MDctMTQyMjk4ODUz/OS05MzIyLmpwZWc.jpeg,https://api.discogs.com/releases/6607607,20,1: Za to co mam 2: Kochankowie syreny 3: Na moment 4: Nie boje się zyć 5: Zapominanie 6: Miłość jest wśród nas 7: Uwierz w siebie 8: Miasto słońca 9: Święty spokój 10: Chaos 11: Jutro 12: Będę za tobą 13: Na prezent 14: Pusty dom 15: Ważna jest każda chwila 16: Chwila marzeń 17: Kosa tango 18: Tańcz 19: Pióropusz 20: Uciekam w ciebie
Tymon,Zmysłów 5,2018,Nielegal (Oxon Self-released),https://i.discogs.com/wde7DY1OeUybUsiedLUC5Nc82WCDxDDYpPM52hFfq4Y/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEyMDIy/NjEyLTE1MjY3NDA1/ODctNDY5Mi5qcGVn.jpeg,https://api.discogs.com/releases/12022612,9,1: Za wiele 2: Idę na dno 3: Nie słyszę nic 4: Chory 5: Niedoceniony 6: Przypadłość 7: Mądrzy 8: Moi ludzie 9: Hipopato cypher
Mad ,Wściekła Czekolada,2008,"Dee Jay Mix Club, www.vegart.pl, Vegart",https://i.discogs.com/X7deKb2uxL6y8U76KAbDEF-dCdS8xxK0cZN4D3LZ6fw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI3MTAw/OTEtMTI5NzU0NTk2/NC5qcGVn.jpeg,https://api.discogs.com/releases/2710091,18,1: Zabiorę cię 2: Bóg wie gdzie 3: To on 4: Miasto nocą 5: Something' gotta change 6: Gdy... 7: Za granicami kraju 8: Obudź się 9: Pierwszy raz 10: Szum wiatru i stereo 11: V2 12: Tamta łza 13: Kogo kocham 14: Coffee 15: Słońce 16: Ściagaj ubranie 17: Awinion (wet fingers summer piano club mix) 18: Power of attraction (eric kupper remix)
BonSoul,"Kiwka, Fifka, Rap Do Piwka",2016,"Dee Jay Mix Club, www.minicd.pl",https://i.discogs.com/oNrJ1a_YZh2NSgt2w9QJD4xxPdKBgWMbPnLgN-tK6Ak/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk3Mjk2/MzgtMTQ4NTQ1OTQ3/Ni0xMTIwLmpwZWc.jpeg,https://api.discogs.com/releases/9729638,20,1: Zabiorę nas 2: Za długo byłaś sama 3: Zapomnijmy się 4: Naprawdę miłość 5: Manekin start 6: Oceany 7: Szczęście 8: Bezpieczny sen 9: Bo życie takie jest 10: Wszystko trzeba przeżyć 11: Tańcz mnie po miłości kres 12: Moskwa 13: Jestem sam 14: Królowa śniegu 15: Najpiękniejsza 16: Lepiej to zostaw 17: Wydajeje 18: Sekret 19: Hej suczki 2016 (crazy edm ext.) 20: Studencki bal (novo & savik ext.)
Various,Bielska Scena Vol. 1,2006,Camey Studio,https://i.discogs.com/lCK5wBgFRzMIZZIDp6rckhV9-jLcrUuV357pJF8fS4U/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4NDk2/NjQtMTU2MTU1Nzg0/OC0yNzQ3LmpwZWc.jpeg,https://api.discogs.com/releases/1849664,14,1: Zacieram ręce dzieciak 2: Świat pełen pokus 3: Napiłbym się z tobą wódki 4: Kłamstwo 5: Pierwszy znak 6: Maskarada 7: Czas leci 8: Nasze aleje gwiazd 9: Szummm 10: Skurwiały hit 11: Mówimy prawdę 12: Wybór 13: 12 pytań 14: Nasze dni
Various,CD Club Promo Only 6/2012 Vol.2,2012,Max Flo Records,https://i.discogs.com/oIxhmkfe8rAUrK03nzd_qBz2QF0KLm43pgFLwW-DjeA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTkyNzM2/MDktMTU2OTM0MDM0/NC05NTc5LmpwZWc.jpeg,https://api.discogs.com/releases/9273609,13,1: Zacieszacz (instrumental) 2: Zacieszacz (acapella) 3: Zacieszacz (brk remix) 4: Zacieszacz (dino remix) 5: Złap za... (instrumental) 6: Złap za... (acapella) 7: System (instrumental) 8: System (acapella) 9: System (grubson remix) 10: System (grubson remix instrumental) 11: System (grubson remix acapella) 12: System (long version) 13: Co ja mogę
Lilu & DJ DBT,Naturalna Kolej Rzeczy,2012,Nielegal,https://i.discogs.com/lG2jUzhnhaNECml-IxLMMTeyUe-lolySB5U6E4ohGKo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1MDE3/OTMwLTE1ODU1Njk0/MDUtNjcwNy5qcGVn.jpeg,https://api.discogs.com/releases/15017930,16,1: Zacznij 2: Naprzód 3: Salut 4: Ziom 5: Nowy dzień 6: Dobrze żyć 7: Rusz dupe 8: Biegnij (siła nóg) 9: Ogarnięte mam 10: K.l.u.b. 11: Blanty i perła skit 12: Sensi 13: Muzyka ludzi 14: Kto ma wiedzieć ten wie 15: Burza 16: Ostatni
Cira,Zapracowany Obibok 2,2010,Stay True,https://i.discogs.com/PwwXE-YpUI1WSy_ebczLl3MCzTiJCJjlmUmk7YzHYoQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI1OTU4/NTEtMTI5MzAwODkz/NS5qcGVn.jpeg,https://api.discogs.com/releases/2595851,19,"1: Zagramy, panie szulc 2: Chciałem powiedzieć cześć 3: C.v. 4: Szoł, biznes 5: Nikt nie ma na mnie wpływu 6: Respirator 7: Skit turysta 8: Gran turismo 9: Mijamy się 10: Figury, figuranci 11: Skit dwa wyjścia 12: Dwa wyjścia 13: Stroboskopy 14: Zatracasz siebie 15: Skit witaj w piekle 16: Witaj w piekle 17: Mógłbym 18: Rzadziej niż my 19: Ostatni tramwaj"
Various,CD Club Promo Only May 2011 Part 8,2011,"Fandango Records, Fonografika",https://i.discogs.com/U6luc2hg0mH9CUGNAAGxCi18d1u8q5g6WkQgoZiTWEQ/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI4ODk0/ODItMTMxMzU3ODM1/MC5qcGVn.jpeg,https://api.discogs.com/releases/2889482,14,"1: Zagubiony 2: Pokolenie 3: Heban 4: Strzelasz do mnie 5: Pokochać hollyłódź 6: Przezroczysty 7: Duma 8: Kasa, władza, sex 9: Ćpun 10: Czy pamiętasz mnie jeszcze? 11: Zero łez 12: Granat 13: Oddech 14: Ulice w ogniu"
Lesbollah,Szalej Maleńka,2011,Dee Jay Mix Club,https://i.discogs.com/QZGcsZzePyswvTiLL3aq-6PisuFH7QruRf1c_U8P5M0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3MTc2/NDA4LTE2MTIxMTk1/MDQtMjQwOC5qcGVn.jpeg,https://api.discogs.com/releases/17176408,12,1: Zahi (original mix) 2: Turn this club around (money g remix) 3: Screaming for love (extended remix) 4: I gotta let u go (niels van gogh & daniel strauss remix) 5: Bei mir bist du scheen (club remix) 6: Airbeat army (arenamix) 7: Forever young (club mix) 8: Get on up (original mix) 9: Leuchtturm (originalmischung) 10: Throw your hands up (dancar kuduro) (nicola fasano remix) 11: You & i (tristan garner remix) 12: Ready when you are (alex devito remix with intromelo)
Various,Pop Lista 2,2003,Magazyn Hip-Hop.pl,https://i.discogs.com/4-sFasSPoNwQiEbqqAYdeaShTdLXF3HDtYlSGMyWYFA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1ODY3/ODQ3LTE3MDI5MTQx/MDMtNTU3Mi5wbmc.jpeg,https://api.discogs.com/releases/15867847,6,1: Zajawka 2: Hartkor 3: Nie musisz działać tak... 4: Jeszcze jestem 5: Wszystko 6: Ewolucja
Radar WSP PS & 7th Swordsman,R37TH,2013,Szpadyzor Records,https://i.discogs.com/USgJsLgMX42qiJP5GPjwx4j-EkBEN7eoR0eBooZWe2o/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTU4NDU1/NzgtMTQwNDMwNjk2/MC05NzUxLmpwZWc.jpeg,https://api.discogs.com/releases/5845578,24,1: Zajebiste intro 2: Made you szejkiem 3: I can wszystko 4: New york na blokach 5: Did you ever podróż 6: Bridging el polako up 7: The flyest benz 8: Road to chcę ci dać 9: If i ruled the ziemia 10: Got yourself na końcu tęczy 11: Get laj laj laj 12: Hajs decision 13: Hate me 5 envious 14: Uciec a.w.o.l 15: Hustlers introdukcja 16: Złoty change 17: Success jest stanem umysłu 18: The world is 5 19: Life's a trochę bitch 20: Life is what migają lampy 21: Wszystko jest phone tap 22: One city of betonowe majki 23: State of czasu 24: Jak mam nie przeklinać
1988,Ruleta,2020,Nielegal,https://i.discogs.com/cJOsb36Z8FTgYW1mHa37c98CqPxtCJegcTFqYojrxsc/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIwNjA3/NjU1LTE2MzQzNzIw/NTMtMjU5OS5qcGVn.jpeg,https://api.discogs.com/releases/20607655,10,1: Zajebiście 2: Szybkie przejęcie 3: Wojna o teren 4: Hiphopolo 5: Nontoper 6: Cztery ściany 7: Dystans 8: Więcej hajsu 9: Świeżak 10: Tak jest teraz
Drive-By,Życie Ponad Życiem,2011,"Nielegal (Solar (21) Self-released), Nielegal (Białas Self-released)",https://i.discogs.com/phlT5y83lq1dvlIUMcUkU--ycY4aPKrfBKv8ReqZ3WE/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExNzQz/NjI5LTE1MjE2MzM4/NDEtMTQwMi5qcGVn.jpeg,https://api.discogs.com/releases/11743629,18,1: Zakazane owoce 2 2: Spoko życie 3: Nie zapominam 4: Nie da się gadać o niczym innym 5: Paraliż 6: Wdowa - pali się dach (solar remix) 7: Jeden dzień 8: Tysiąc kilometrów 9: Nagapiłem się (solar solo remix) 10: Nie ma ideałów 11: Znikam 12: Brzydka (skit) 13: Rekin 14: Siema jestem sol 15: O wiele więcej 16: Drobne sekrety 17: White & yellow 18: Żegnaj
Solar  / Białas,Z Oślej Ławki Mixtape,2011,Szpadyzor Records,https://i.discogs.com/t0qWA55OHx6Qaa1MkiGbq87Eb4YZ3MaqT2ioSpTZQFo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMzODIz/MzQtMTMyODIxMjYz/OC5qcGVn.jpeg,https://api.discogs.com/releases/3382334,17,1: Zaklinacz deszczu 2: Brudna introdukcja 3: Polski wallstreet 4: Mikrokosmos 5: Świeci luna 6: Wschód zachód północ południe 7: Wszystko jest stanem umysłu 8: Szpadymelodia 9: Dzień w którym zatrzymała się ziemia 10: Kolor purpury 11: Pamiętaj 12: Mr. wiesz kto 13: Jestem dziki 14: Kolor purpury szpadyremix 15: Te kilka aut 16: Podróż na wschód 17: Outro
Bael,Apetyt Na Dobre Życie,2013,Szpadyzor Records,https://i.discogs.com/JB6XrzOEm4IV29uXQ_iA9nDa2-5CtdldOPJyYbD08Xs/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExOTkx/ODUyLTE1MjYxNDQ2/OTItMzUyNS5qcGVn.jpeg,https://api.discogs.com/releases/11991852,17,1: Zaklinacz deszczu 2: Brudna introdukcja 3: Polski wallstreet 4: Mikrokosmos 5: Świeci luna 6: Wschód zachód północ południe 7: Wszystko jest stanem umysłu 8: Szpadymelodia 9: Dzień w którym zatrzymała się ziemia 10: Kolor purpury 11: Pamiętaj 12: Mr. wiesz kto 13: Jestem dziki 14: Kolor purpury szpadyremix 15: Te kilka aut 16: Podróż na wschód 17: Outro
KęKę,To Tu,2017,"Szpadyzor Records, MyMusic Group Sp. z o.o., Szpadyzor Records, Szpadyzor Records",https://i.discogs.com/7ikRaMgUHzVTEj7VYX7plWa4TDXv7JyyDFPBIknitzY/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExODY3/NjU5LTE1MjM3ODY0/MTgtMjQxMi5qcGVn.jpeg,https://api.discogs.com/releases/11867659,17,1: Zaklinacz deszczu 2: Brudna introdukcja 3: Polski wallstreet 4: Mikrokosmos 5: Świeci luna 6: Wschód zachód północ południe 7: Wszystko jest stanem umysłu 8: Szpadymelodia 9: Dzień w którym zatrzymała się ziemia 10: Kolor purpury 11: Pamiętaj 12: Mr. wiesz kto 13: Jestem dziki 14: Kolor purpury szpadyremix 15: Te kilka aut 16: Podróż na wschód 17: Outro
Various,Polski Hip-Hop July 2002,2002,Rekord Records,https://i.discogs.com/N0gJSvMvQXtIAztqyspDFdvWFkcIbJPgsbM8BSu3IUI/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI3ODQy/MDAtMTU1NjAzODky/OS0yNjgzLmpwZWc.jpeg,https://api.discogs.com/releases/2784200,18,1: Zalogowanie 2: Nic nie jest skończone 2002 3: Jak ja mam to zrobić 4: W miasto!!! 5: Życie to nie gra 6: Twój normalny dzień 7: W domach z betonu (skit) 8: Co mnie tu trzyma 9: Lepiej przywyknij 10: Każdy jej pragnie 11: Co się dzieje 12: Gwarantowane 13: Infolinia (skit) 14: To się nie staje z dnia na dzień 15: W obawie przed jutrem 16: Zielone lata 17: Pozostawić trwały ślad 18: Wylogowanie
Various,April 2003 Part 2,2003,"Rekord Records, Megaus, www.megaus.pl",https://i.discogs.com/kbb9D9LYeeeMxBUtxiitUwJ8mcK3P5WZVAymuHurFb4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTI3OTU3/NjUtMTMwMTM5MjAy/Mi5qcGVn.jpeg,https://api.discogs.com/releases/2795765,18,1: Zalogowanie 2: Nic nie jest skończone 2002 3: Jak ja mam to zrobić 4: W miasto!!! 5: Życie to nie gra 6: Twój normalny dzień 7: W domach z betonu (skit) 8: Co mnie tu trzyma 9: Lepiej przywyknij 10: Każdy jej pragnie 11: Co się dzieje 12: Gwarantowane 13: Infolinia (skit) 14: To się nie staje z dnia na dzień 15: W obawie przed jutrem 16: Zielone lata 17: Pozostawić trwały ślad 18: Wylogowanie
Proceente,Znaki Zapytania,2004,"S.P. Records, S.P. Records, S.P. Records, www.digipres.com.pl, Digi Pres",https://i.discogs.com/2_aMNZJTs_d8939Ej11iBpCLnyz6hFAmfV_eczx_hyk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTM5NDE5/MTAtMTM0OTk4NDcy/OS0zOTI4LmpwZWc.jpeg,https://api.discogs.com/releases/3941910,18,1: Zamiast intra 2: Mam nadzieję 3: Życie 4: Co jest w nas 5: Moment 6: Król aniołów 7: Must think twice 8: Hołd 9: Szał 10: Toniemy 11: Ciesz się życiem 12: Widzę tyle pytań 13: Już wiem jak to się skończy 14: Pełen wad 15: O co się mnie ludzie pytają 16: To ja 17: Wytrzymam wszystko 18: Nie ma sentymentu
Igorilla,Wbrew,2016,"My Music, My Music, My Music",https://i.discogs.com/v3Emnzj83UGQHygc8MaMHuAl7l98Y77348LVBqCnrpo/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTk0MTkx/OTQtMTQ4MDI0MjU5/OC04Nzc1LmpwZWc.jpeg,https://api.discogs.com/releases/9419194,13,1: Zamiast wstępu 2: Gdyby nie ty 3: Opowiadam historie 4: Ulice przeklęte 5: Ty i ty... 6: Nie pytaj o nią 7: Granice 8: Ten nonsens... 9: Dom 10: Miasto gwiazd 11: Twarze 12: Wszystko jedno? 13: Twarze (remix)
Various,October 2006 Part 2,2006,Rap-in Records,https://i.discogs.com/ffX7dtzfVHHNhoHcx5_vxrBBWNA0wgTNr3vMRnECakA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTIzNzYz/MDAtMTI4MDQxNzA3/NS5qcGVn.jpeg,https://api.discogs.com/releases/2376300,20,1: Zamknij się 2: Forumowcy 3: Ten cede 4: Temperatura 5: Sponsorowane 6: Sama tam 7: Hej ! tańcz 8: Nadciąga deszcz 9: Bomby 10: Dziwny świat 11: Emocjom 12: Nie pytaj mnie 13: Bentley 14: Łouł 15: Koncert w piekle 16: Jestem tu tylko dla 17: Epidemia 18: Co to za klub 2 19: Ten cede (disco mix) 20: Faluj
Various,CD Club Promo Only September 2014 Part 5,2014,Nielegal (Ascetoholix Self-released),https://i.discogs.com/ze0trVszFmQns3wUuMx8vSIoGwhe-v0Q8P_sM50xf0w/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE4MjIz/MzM2LTE2MTc5ODcw/NDktNTE1Mi5qcGVn.jpeg,https://api.discogs.com/releases/18223336,16,1: Zanim 2: Adrenalina 3: Love online 4: Taki mamy hiphop 5: Sztywny kark 6: Backflip 7: Zakładam dres 8: Mała wojna 9: System 10: Świat kradnie chwile 11: Iść z nią? 12: Góra dół 13: Karton x hans solo 14: Twoje westerplatte 15: Cały twój 16: Świata schyłek
ĆPAJ STAJL,Melodramat,2018,Indahouse,https://i.discogs.com/I6VOGYK-MYJeDlT0lnweaApySDjJ0IdLFbysYq3hmBw/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzMzMy/NjQ4LTE1NTIyMzkx/MzctNjc5NC5qcGVn.jpeg,https://api.discogs.com/releases/13332648,8,1: Zanim 2: Niech ta noc 3: Majin 4: Chce byś była 5: Toster 6: Młody goku 7: Outro 8: Hidden - bonus track
Various,Dance Eskadra,2005,"Gigant Records, Digirec",https://i.discogs.com/dkYIYOODkwM5MUYo1_P8-ehjiz7dBjGUxoOOg7fmt_0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE3Njg5/MDAtMTI0MjE0MzE5/OC5qcGVn.jpeg,https://api.discogs.com/releases/1768900,17,"1: Zanim minie czas 2: Pod jego nuty 3: Inne dziewczyny 4: Silniejszy niż 5: Odejść by nie widzieć 6: Potrzebne mi miejsce 7: Mamonaliza 8: Stare drzewa 9: *** 10: Stało się 11: Szczyt wszystkiego 12: A kiedy będę... 13: Kap, kap 14: Każesz mi? 15: Mówili ci... 16: Są takie słowa Video: Silniejszy"
FiszEmade,Nie Bo Nie,2005,Polskie Radio,https://i.discogs.com/ASYVSSWl17a3VXgQst4DS7jkiPE2OThK5ERdcr3vDr4/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1MDE5/MzQtMTIyNDQ1NTAx/Ni5qcGVn.jpeg,https://api.discogs.com/releases/1501934,17,1: Zanim pójdę 2: Załoga g 3: Hiszpański hicior 4: Kolorowe życie 5: Dramat przyszlego uczestnika idola 6: Bug 7: Blok-brygada 8: Radio warszawa 9: Zemby 10: Panny do wzięcia 11: Jah jest prezydentem 12: Trampki 13: Cyber punjabi - dencehall indica 14: Joint venture inna village 15: Sarenka 16: Mass massage 17: So light
Kali  & Paluch,Milion Dróg Do Śmierci,2012,Nielegal (Senny Mojżesz Self-released),https://i.discogs.com/_ysy386ueQhatuJ-rkjRMrPWSkJIKYWa14G6ElZpVwA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTQwMjky/MTMtMTM1Mjg4MjEx/NC0zODQ3LmpwZWc.jpeg,https://api.discogs.com/releases/4029213,5,1: Zanurzony w mroku 2: Boska magia 3: Sekret gwiazd 4: Niosący swiatło 5: Stróż z wahadłem
Temzki,Renesans,2020,Def Jam Recordings Poland,https://i.discogs.com/o5fVFAocsnj6KgxJQ2sg1PoBXP5EvgYD2nFQx7WFcSg/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE5MDc0/NTExLTE2MjMyMzQw/MDUtNjc0MS5qcGVn.jpeg,https://api.discogs.com/releases/19074511,11,1: Zapach zimy i papierosów 2: Nie taki był zamiar 3: Listopadowy spacer 4: Wspominam lato 5: Hamuj! (interludium) 6: Może się odezwiesz do mnie 7: Zapnij pasy! (interludium) 8: Mercedes benz (why i love you) 9: Melisa i xanax 10: Wszyscy chorzy 11: Nienawidzę tego miasta
Brooklyn ,...Cham Się Topi,2019,Nielegal,https://i.discogs.com/6ybbtMP2L_dTaoOE0PVB_JwVPz9J0EXTxMqPIv4fhUU/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzMzU4/NTk5LTE1NTI3MjMy/OTQtNjY2NS5qcGVn.jpeg,https://api.discogs.com/releases/13358599,12,1: Zapamiętam 2: 47universe arrival 3: Drug 4: Bije w serce 5: Fre4ty7e 6: Zimna wódka 7: 120/70 8: Pokolenie 98 9: Muszę żyć 10: Whoop? 11: Bonus 1 12: Bonus 2
Peja / Slums Attack / Magiera,Na Legalu (Deluxe),2020,Nielegal,https://i.discogs.com/Om6yLrctjpDNhgr8xyKAzZNRiAkEUlD1aDoJbzr4fm0/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTE1ODg4/NTQ4LTE2MDAzMzQw/OTMtNTM4MS5qcGVn.jpeg,https://api.discogs.com/releases/15888548,11,1: Zapis chwili 2: Nigdy nie jesteśmy sami 3: Bez obaw 4: Po alko 5: Kraina deszczowców 6: Tej nocy 7: Tcwp 8: Stare rzeczy w szafie 9: My 10: Tu i teraz 11: Kot
Various,CD Club Promo Only October 2011 Part 6,2011,Hemp Rec.,https://i.discogs.com/NsUMk0ed_ifX8XjPxCswLoBgGIhjv05mP7aebkd99-w/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTMzNzkz/MTYtMTU4MDgyNTky/NC0xMTkxLmpwZWc.jpeg,https://api.discogs.com/releases/3379316,10,"1: Zapomniani bohaterowie 2: Dwa spojrzenia 3: Kiedy zabraknie słońca 4: Daj żyć 5: Motywacje 6: Diil gang 7: Los wojownika 8: Outro 9: Dwa spojrzenia (rmx fuso) 10: Los wojownika (rmx szwed swd, fuso)"
Major X Matheo,Nitro,2018,Hemp Rec.,https://i.discogs.com/kMQ5pQxXajR8Q_HMn_fh6Lu2wzJ2X2pBrWH8qGtKU5M/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTExNzYw/NDQ4LTE1MjE5MTEy/MzItNjcwMy5qcGVn.jpeg,https://api.discogs.com/releases/11760448,10,"1: Zapomniani bohaterowie 2: Dwa spojrzenia 3: Kiedy zabraknie słońca 4: Daj żyć 5: Motywacje 6: Diil gang 7: Los wojownika 8: Outro 9: Dwa spojrzenia (rmx fuso) 10: Los wojownika (rmx szwed swd, fuso)"
Various,June 2005 Part 5,2005,"BRAVO, Camey Studio, Mike, Mike, GM Records, BRAVO Hip Hop",https://i.discogs.com/MTQcIcUEj4O741FTU0W6LVtzdSJYbv3ygKxtXt1WPuk/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTUxNDk5/NjQtMTYwMjc1OTQ5/Ni03MjYzLmpwZWc.jpeg,https://api.discogs.com/releases/5149964,19,1: Zapomnij o tym 2: Zrób to 3: Wszystko albo nic 4: Sprawdź to działa 5: Weź to poczuj (rmx - rx) 6: Czas ucieka 7: Hurtownia hitów 8: Zabiorę cię 9: Nie ograniczaj mnie 10: Skamieniali (rmx) 11: Dla mnie masz stajla (rmx creon) 12: Cokolwiek 13: Komuna 14: Samotność 15: Uwierz w to 16: Sprawdź to działa (instrumental) 17: Wszystko albo nic (instrumental) 18: Czas ucieka (instrumental rmx) 19: Zrób to (instrumental)
Bryndal / Eklektik,Ile Trzeba Było Tęsknić Mixtape Vol.1,2018,Nielegal,https://i.discogs.com/cdX3P1648SUwfbONhS1HJPlC2w6zikHHss1OrVIwWdA/rs:fit/g:sm/q:40/h:150/w:150/czM6Ly9kaXNjb2dz/LWRhdGFiYXNlLWlt/YWdlcy9SLTEzNDM2/NzQ2LTE1NTQxODgx/MTMtNDUzNS5qcGVn.jpeg,https://api.discogs.com/releases/13436746,15,1: Zapowiedź 2: Prawda 3: Pamiętam taki świat 4: Rap na spółę 5: To nie jest tak 6: Stara szkoła 7: Numer jeden 8: Facebóg 9: Widzę dalej 10: Nocne marki 11: Mój film 12: Nie każdy 13: Od dawna 14: Wolność 15: Czyste piękno
